DateTime,EraBimOscillatorVCurrentMilliV,EraBimPowerOutMilliV,EraBimPower1GHzMilliV,EraBimSupply5V9MilliV,EraBimSupply4V1MilliV,EraTemperatureMilliDegC,RxBimIChannelMilliV,RxBimQChannelMilliV,UcBimTxInputMilliV,UcBimTxOutputMilliV,UcTemperatureMilliDegC,UcBimVtVcoMilliV_128
2021-09-10 08:44:01.422,412,650,645,2364,2011,30000,59,43,1734,1737,744,1210
2021-09-10 08:44:06.413,408,650,645,2363,2011,30000,59,45,1735,1737,745,1209
2021-09-10 08:44:11.435,404,650,645,2364,2011,30500,59,46,1735,1737,745,1210
2021-09-10 08:44:16.426,400,651,646,2364,2011,31000,59,47,1736,1737,747,1210
2021-09-10 08:44:21.428,397,651,645,2363,2011,31500,59,48,1737,1736,747,1210
2021-09-10 08:44:26.440,393,651,646,2364,2011,31500,59,49,1737,1736,748,1210
2021-09-10 08:44:31.451,391,651,646,2364,2011,32000,60,50,1738,1736,749,1210
2021-09-10 08:44:36.441,388,651,646,2364,2011,32500,60,51,1739,1735,750,1210
2021-09-10 08:44:41.453,386,651,647,2364,2011,32500,59,50,1739,1735,751,1210
2021-09-10 08:44:46.465,383,651,647,2363,2011,33000,60,51,1740,1735,752,1210
2021-09-10 08:44:51.467,381,652,647,2364,2012,33500,60,53,1741,1735,753,1210
2021-09-10 08:44:56.447,379,652,647,2364,2012,34000,60,53,1742,1735,754,1210
2021-09-10 08:45:01.448,377,652,648,2364,2012,34000,60,52,1742,1735,755,1210
2021-09-10 08:45:06.450,375,652,648,2364,2012,34500,60,51,1743,1735,756,1211
2021-09-10 08:45:11.461,373,653,648,2364,2012,35000,60,51,1744,1734,757,1211
2021-09-10 08:45:16.462,372,653,648,2364,2012,35000,60,50,1744,1734,758,1212
2021-09-10 08:45:21.464,370,653,649,2364,2012,35500,60,48,1745,1734,759,1212
2021-09-10 08:45:26.467,368,653,650,2364,2012,36000,60,47,1746,1734,761,1212
2021-09-10 08:45:31.448,366,653,650,2364,2012,36000,60,45,1747,1733,762,1212
2021-09-10 08:45:36.468,365,653,650,2364,2012,36500,60,43,1748,1734,763,1212
2021-09-10 08:45:41.459,363,653,650,2364,2012,37000,59,40,1748,1733,764,1212
2021-09-10 08:45:46.490,361,654,651,2364,2012,37000,59,37,1749,1732,765,1212
2021-09-10 08:45:51.491,360,654,651,2364,2012,37500,59,34,1750,1732,767,1212
2021-09-10 08:45:56.482,358,654,651,2364,2012,38000,58,31,1751,1732,768,1212
2021-09-10 08:46:01.482,357,654,652,2363,2012,38500,57,28,1752,1732,769,1212
2021-09-10 08:46:06.483,355,654,652,2364,2012,38500,56,25,1753,1732,771,1213
2021-09-10 08:46:11.485,354,654,653,2364,2012,39000,54,23,1754,1731,772,1213
2021-09-10 08:46:16.496,353,654,653,2364,2012,39500,51,21,1755,1731,774,1213
2021-09-10 08:46:21.487,351,655,653,2364,2012,40000,48,19,1755,1730,775,1213
2021-09-10 08:46:26.488,350,655,654,2364,2012,40000,43,18,1757,1730,776,1213
2021-09-10 08:46:31.500,348,655,654,2364,2012,40500,37,17,1757,1730,778,1213
2021-09-10 08:46:36.511,347,655,654,2364,2012,41000,30,16,1759,1730,780,1213
2021-09-10 08:46:41.512,346,656,655,2364,2012,41000,23,15,1759,1729,781,1214
2021-09-10 08:46:46.512,344,656,656,2363,2012,41500,18,15,1760,1729,782,1213
2021-09-10 08:46:51.513,343,656,656,2364,2012,42000,16,15,1760,1729,784,1214
2021-09-10 08:46:56.515,341,656,656,2364,2012,42500,16,15,1762,1728,786,1214
2021-09-10 08:47:01.527,339,656,657,2363,2012,42500,17,15,1763,1728,787,1214
2021-09-10 08:47:06.508,338,656,657,2364,2012,43000,18,15,1763,1727,789,1215
2021-09-10 08:47:11.519,336,656,657,2363,2012,43500,20,15,1765,1727,791,1215
2021-09-10 08:47:16.531,335,657,659,2364,2012,43500,21,15,1766,1727,792,1215
2021-09-10 08:47:21.531,333,657,659,2363,2012,44000,23,15,1766,1726,794,1215
2021-09-10 08:47:26.551,332,657,659,2363,2012,44500,25,16,1768,1726,795,1215
2021-09-10 08:47:31.552,330,657,660,2363,2012,45000,26,16,1768,1726,797,1215
2021-09-10 08:47:36.544,329,657,661,2363,2012,45000,28,16,1769,1726,799,1215
2021-09-10 08:47:41.565,327,658,661,2363,2012,45500,29,17,1770,1726,801,1216
2021-09-10 08:47:46.557,326,658,661,2363,2012,46000,31,17,1771,1724,803,1216
2021-09-10 08:47:51.558,324,658,662,2363,2012,46000,32,17,1772,1724,804,1216
2021-09-10 08:47:56.560,323,658,662,2363,2012,46500,35,17,1773,1724,806,1217
2021-09-10 08:48:01.560,321,659,662,2363,2012,47000,36,17,1774,1724,808,1217
2021-09-10 08:48:06.541,320,659,663,2363,2012,47000,38,17,1774,1724,809,1217
2021-09-10 08:48:11.562,319,659,664,2363,2012,47500,40,17,1776,1723,811,1217
2021-09-10 08:48:16.572,317,659,664,2363,2012,48000,42,17,1777,1723,812,1217
2021-09-10 08:48:21.573,316,659,664,2363,2012,48000,43,17,1777,1723,814,1217
2021-09-10 08:48:26.565,314,659,665,2364,2012,48500,45,17,1778,1722,816,1217
2021-09-10 08:48:31.567,313,659,665,2363,2012,49000,46,18,1779,1722,817,1217
2021-09-10 08:48:36.567,312,659,665,2363,2012,49000,48,18,1781,1721,820,1218
2021-09-10 08:48:41.568,310,660,666,2363,2012,49500,49,18,1781,1721,821,1218
2021-09-10 08:48:46.569,310,660,667,2363,2012,50000,50,18,1782,1721,823,1218
2021-09-10 08:48:51.570,308,660,667,2363,2012,50000,51,18,1782,1721,825,1218
2021-09-10 08:48:56.581,307,660,667,2363,2012,50500,53,18,1784,1720,826,1218
2021-09-10 08:49:01.592,305,661,668,2363,2013,50500,53,18,1784,1720,828,1218
2021-09-10 08:49:06.592,304,661,668,2363,2012,51000,54,18,1785,1719,830,1219
2021-09-10 08:49:11.583,303,661,668,2363,2012,51000,55,18,1786,1719,831,1219
2021-09-10 08:49:16.585,302,661,669,2363,2012,51500,56,18,1787,1719,833,1219
2021-09-10 08:49:21.577,300,661,670,2363,2012,52000,57,18,1788,1719,835,1220
2021-09-10 08:49:26.578,299,661,670,2363,2012,52000,58,18,1788,1718,837,1220
2021-09-10 08:49:31.590,298,661,670,2363,2012,52500,59,18,1789,1718,838,1220
2021-09-10 08:49:36.591,297,662,671,2363,2013,52500,59,18,1789,1717,840,1220
2021-09-10 08:49:41.591,296,662,671,2363,2012,53000,60,18,1791,1717,842,1220
2021-09-10 08:49:46.592,295,662,671,2363,2013,53000,61,18,1791,1718,844,1220
2021-09-10 08:49:51.593,294,662,671,2363,2013,53500,61,18,1792,1716,845,1221
2021-09-10 08:49:56.614,292,662,672,2363,2012,53500,62,18,1793,1716,847,1221
2021-09-10 08:50:01.625,291,662,673,2363,2012,54000,63,18,1794,1716,848,1221
2021-09-10 08:50:06.627,290,662,673,2363,2012,54000,63,18,1795,1716,850,1221
2021-09-10 08:50:11.638,289,662,673,2364,2013,54500,64,18,1795,1715,852,1221
2021-09-10 08:50:16.638,288,663,673,2363,2012,54500,64,18,1795,1715,853,1221
2021-09-10 08:50:21.640,287,663,674,2363,2012,55000,64,18,1796,1715,855,1221
2021-09-10 08:50:26.642,286,662,675,2363,2012,55000,64,18,1797,1715,856,1221
2021-09-10 08:50:31.652,285,663,675,2363,2013,55500,65,18,1798,1715,858,1222
2021-09-10 08:50:36.662,284,664,675,2363,2012,55500,65,18,1799,1714,860,1222
2021-09-10 08:50:41.664,283,663,676,2364,2012,56000,65,18,1799,1713,862,1222
2021-09-10 08:50:46.666,282,663,676,2363,2012,56000,65,19,1800,1713,863,1223
2021-09-10 08:50:51.648,281,664,676,2364,2012,56000,65,18,1800,1713,864,1223
2021-09-10 08:50:56.669,280,664,676,2363,2012,56500,65,19,1801,1713,866,1223
2021-09-10 08:51:01.660,280,664,676,2364,2013,56500,66,19,1801,1713,867,1223
2021-09-10 08:51:06.662,278,664,677,2363,2013,57000,66,18,1802,1712,869,1223
2021-09-10 08:51:11.672,278,664,677,2364,2013,57000,66,19,1802,1712,870,1223
2021-09-10 08:51:16.673,277,664,678,2364,2012,57000,66,19,1802,1712,872,1223
2021-09-10 08:51:21.675,276,664,678,2364,2013,57500,66,19,1803,1712,874,1223
2021-09-10 08:51:26.687,275,664,678,2363,2013,57500,66,19,1804,1711,875,1223
2021-09-10 08:51:31.699,275,664,678,2363,2013,57500,67,19,1804,1711,876,1223
2021-09-10 08:51:36.700,275,664,678,2363,2013,57500,67,19,1805,1710,877,1224
2021-09-10 08:51:41.701,274,664,678,2363,2013,58000,67,19,1806,1710,879,1224
2021-09-10 08:51:46.702,273,664,678,2363,2012,58000,67,19,1806,1710,880,1224
2021-09-10 08:51:51.702,273,664,679,2363,2013,58000,67,19,1806,1710,881,1224
2021-09-10 08:51:56.714,272,665,678,2364,2013,58000,67,19,1807,1710,883,1224
2021-09-10 08:52:01.725,272,664,679,2363,2013,58500,67,19,1807,1710,884,1224
2021-09-10 08:52:06.726,271,664,679,2363,2013,58500,67,19,1807,1708,885,1224
2021-09-10 08:52:11.727,271,664,679,2364,2013,58500,67,19,1807,1709,886,1224
2021-09-10 08:52:16.728,270,665,679,2363,2013,58500,67,19,1808,1708,888,1224
2021-09-10 08:52:21.730,270,665,679,2363,2013,58500,68,19,1808,1708,889,1224
2021-09-10 08:52:26.741,269,665,679,2364,2013,59000,67,19,1809,1708,890,1225
2021-09-10 08:52:31.732,269,665,679,2363,2013,59000,67,19,1809,1708,891,1225
2021-09-10 08:52:36.754,269,665,680,2364,2013,59000,67,19,1809,1708,892,1225
2021-09-10 08:52:41.764,268,665,679,2364,2012,59000,67,19,1809,1708,894,1225
2021-09-10 08:52:46.746,267,665,679,2363,2013,59000,68,19,1810,1708,895,1225
2021-09-10 08:52:51.747,267,665,679,2364,2013,59000,68,19,1810,1707,896,1226
2021-09-10 08:52:56.758,267,665,680,2364,2013,59500,67,19,1810,1707,897,1226
2021-09-10 08:53:01.759,267,665,680,2363,2013,59500,68,19,1811,1707,899,1226
2021-09-10 08:53:06.761,266,665,681,2364,2013,59500,67,19,1811,1707,900,1226
2021-09-10 08:53:11.762,266,665,680,2364,2013,59500,68,20,1811,1707,900,1226
2021-09-10 08:53:16.762,266,665,680,2363,2013,59500,68,19,1812,1707,902,1226
2021-09-10 08:53:21.763,265,665,680,2363,2013,59500,68,19,1812,1706,903,1226
2021-09-10 08:53:26.744,265,665,681,2363,2013,59500,68,20,1812,1706,904,1226
2021-09-10 08:53:31.756,265,665,681,2363,2013,59500,68,19,1812,1706,905,1226
2021-09-10 08:53:36.787,264,665,681,2363,2013,60000,68,19,1812,1706,906,1226
2021-09-10 08:53:41.788,264,665,681,2363,2013,60000,68,20,1813,1705,907,1227
2021-09-10 08:53:46.799,264,665,681,2363,2013,60000,68,20,1813,1705,908,1227
2021-09-10 08:53:51.810,264,665,681,2364,2013,60000,68,20,1813,1705,910,1226
2021-09-10 08:53:56.812,263,665,681,2363,2013,60000,68,20,1813,1705,911,1227
2021-09-10 08:54:01.822,263,665,681,2363,2013,60000,68,20,1813,1705,912,1227
2021-09-10 08:54:06.824,263,665,681,2364,2013,60000,69,20,1814,1705,914,1228
2021-09-10 08:54:11.826,263,665,681,2364,2013,60000,69,20,1815,1705,914,1228
2021-09-10 08:54:16.818,263,665,681,2363,2013,60500,68,20,1815,1704,916,1228
2021-09-10 08:54:21.819,262,665,681,2364,2013,60500,68,20,1815,1704,916,1228
2021-09-10 08:54:26.819,262,665,681,2364,2013,60500,69,20,1815,1704,918,1228
2021-09-10 08:54:31.820,261,666,681,2364,2013,60500,69,20,1815,1704,919,1228
2021-09-10 08:54:36.822,261,665,682,2364,2013,60500,69,20,1815,1704,921,1228
2021-09-10 08:54:41.822,261,665,682,2364,2013,60500,68,20,1815,1704,921,1228
2021-09-10 08:54:46.833,261,666,682,2363,2013,60500,69,20,1816,1704,922,1228
2021-09-10 08:54:51.845,261,665,682,2363,2013,60500,69,20,1817,1703,924,1228
2021-09-10 08:54:56.856,260,666,682,2364,2013,60500,69,20,1817,1703,925,1228
2021-09-10 08:55:01.858,260,666,682,2364,2013,61000,69,20,1817,1703,925,1228
2021-09-10 08:55:06.848,260,665,682,2363,2013,61000,70,20,1817,1703,927,1229
2021-09-10 08:55:11.839,260,666,682,2363,2013,61000,70,20,1817,1702,928,1229
2021-09-10 08:55:16.840,259,665,682,2364,2013,61000,70,20,1817,1702,929,1229
2021-09-10 08:55:21.851,259,665,682,2364,2013,61000,70,20,1818,1702,930,1229
2021-09-10 08:55:26.872,259,666,682,2363,2014,61000,70,20,1818,1702,931,1229
2021-09-10 08:55:31.872,258,666,682,2363,2013,61000,70,20,1818,1702,932,1229
2021-09-10 08:55:36.854,258,667,682,2364,2013,61000,70,20,1818,1702,933,1229
2021-09-10 08:55:41.865,258,665,682,2364,2013,61000,70,20,1818,1702,935,1229
2021-09-10 08:55:46.896,258,666,682,2364,2013,61500,70,20,1818,1701,935,1229
2021-09-10 08:55:51.907,258,666,682,2363,2013,61500,70,20,1819,1701,936,1230
2021-09-10 08:55:56.918,257,666,682,2364,2013,61500,70,20,1819,1701,938,1230
2021-09-10 08:56:01.919,257,666,682,2363,2013,61500,70,20,1819,1702,939,1229
2021-09-10 08:56:06.920,257,666,682,2363,2013,61500,70,20,1819,1701,939,1230
2021-09-10 08:56:11.921,257,666,682,2363,2013,61500,70,20,1820,1701,940,1230
2021-09-10 08:56:16.941,256,666,682,2364,2014,61500,70,20,1820,1701,941,1230
2021-09-10 08:56:21.952,256,666,683,2364,2013,61500,70,20,1820,1701,942,1231
2021-09-10 08:56:26.942,256,666,683,2363,2014,61500,70,20,1820,1700,943,1231
2021-09-10 08:56:31.954,256,666,683,2363,2014,61500,70,20,1820,1701,944,1230
2021-09-10 08:56:36.965,256,666,683,2363,2013,62000,70,20,1820,1700,945,1231
2021-09-10 08:56:41.967,256,666,683,2364,2013,62000,70,20,1820,1701,946,1231
2021-09-10 08:56:46.957,255,666,683,2364,2014,62000,70,20,1821,1700,947,1231
2021-09-10 08:56:51.958,255,666,683,2364,2013,62000,70,20,1821,1700,948,1231
2021-09-10 08:56:56.969,255,667,683,2364,2013,62000,70,20,1821,1700,949,1231
2021-09-10 08:57:01.979,255,666,683,2364,2013,62000,71,20,1821,1699,950,1231
2021-09-10 08:57:06.980,255,666,683,2363,2013,62000,71,20,1821,1699,950,1231
2021-09-10 08:57:11.981,255,667,683,2363,2014,62000,71,20,1821,1699,952,1231
2021-09-10 08:57:16.981,255,667,684,2364,2014,62000,71,20,1821,1699,952,1231
2021-09-10 08:57:21.982,254,667,683,2364,2014,62000,71,20,1821,1699,953,1232
2021-09-10 08:57:26.984,254,667,684,2363,2013,62000,71,20,1822,1699,955,1231
2021-09-10 08:57:31.995,254,667,683,2363,2013,62000,70,20,1821,1698,955,1231
2021-09-10 08:57:36.987,253,667,683,2364,2013,62000,71,20,1822,1699,957,1232
2021-09-10 08:57:41.988,253,667,684,2363,2014,62500,71,20,1823,1699,957,1232
2021-09-10 08:57:46.999,253,667,684,2364,2014,62500,70,20,1823,1699,958,1232
2021-09-10 08:57:51.999,253,667,684,2364,2013,62500,71,20,1823,1698,959,1232
2021-09-10 08:57:57.020,253,666,684,2363,2013,62500,71,20,1823,1698,960,1232
2021-09-10 08:58:02.031,253,629,684,2363,2013,62500,81,32,1708,1534,961,689
2021-09-10 08:58:07.022,253,629,684,2363,2013,62500,80,32,1709,1534,962,689
2021-09-10 08:58:12.033,253,629,684,2363,2013,62500,81,32,1708,1533,963,690
2021-09-10 08:58:17.034,252,629,684,2363,2013,62500,80,32,1708,1533,963,690
2021-09-10 08:58:22.044,252,629,684,2364,2013,62500,80,33,1709,1534,964,689
2021-09-10 08:58:27.056,253,629,684,2364,2013,62500,80,32,1709,1533,965,690
2021-09-10 08:58:32.057,252,629,684,2363,2013,62500,80,33,1709,1533,966,690
2021-09-10 08:58:37.049,252,629,684,2364,2013,62500,80,32,1709,1533,967,690
2021-09-10 08:58:42.040,252,629,684,2363,2013,62500,80,32,1709,1533,968,690
2021-09-10 08:58:47.051,252,629,684,2364,2013,62500,80,32,1709,1533,969,690
2021-09-10 08:58:52.063,252,630,684,2364,2013,62500,80,32,1709,1533,969,690
2021-09-10 08:58:57.053,252,629,684,2363,2013,62500,80,32,1710,1533,970,690
2021-09-10 08:59:02.064,252,629,684,2364,2013,62500,80,33,1710,1532,971,690
2021-09-10 08:59:07.065,252,630,684,2364,2013,62500,80,32,1710,1533,972,690
2021-09-10 08:59:12.067,252,629,684,2364,2013,62500,80,33,1710,1532,972,690
2021-09-10 08:59:17.079,251,630,684,2363,2013,63000,80,32,1710,1532,973,690
2021-09-10 08:59:22.089,251,630,684,2364,2013,63000,80,32,1710,1531,974,690
2021-09-10 08:59:27.100,251,630,684,2364,2012,63000,80,32,1710,1532,975,690
2021-09-10 08:59:32.091,251,629,684,2363,2013,63000,80,32,1710,1531,975,690
2021-09-10 08:59:37.093,251,630,684,2363,2014,63000,80,32,1710,1531,976,690
2021-09-10 08:59:42.104,250,629,684,2364,2013,63000,80,32,1710,1531,977,690
2021-09-10 08:59:47.095,250,630,684,2363,2013,63000,81,32,1710,1531,978,690
2021-09-10 08:59:52.106,250,629,684,2363,2013,63000,81,32,1710,1531,979,690
2021-09-10 08:59:57.098,250,630,684,2364,2013,63000,80,32,1711,1531,980,691
2021-09-10 09:00:02.109,250,630,684,2364,2013,63000,80,32,1711,1531,980,691
2021-09-10 09:00:07.109,250,630,684,2364,2013,63000,80,32,1711,1531,980,691
2021-09-10 09:00:12.121,250,630,684,2364,2013,63000,80,32,1711,1531,982,690
2021-09-10 09:00:17.132,250,630,684,2364,2013,63000,80,32,1711,1531,982,691
2021-09-10 09:00:22.123,250,629,684,2364,2013,63000,80,32,1711,1531,983,691
2021-09-10 09:00:27.133,249,630,684,2364,2013,63000,80,33,1711,1531,984,691
2021-09-10 09:00:32.125,250,630,684,2364,2014,63000,80,32,1711,1530,985,691
2021-09-10 09:00:37.127,250,630,684,2363,2013,63000,80,32,1712,1530,985,691
2021-09-10 09:00:42.118,249,630,684,2364,2013,63000,80,32,1711,1530,986,691
2021-09-10 09:00:47.138,249,630,684,2363,2013,63000,80,32,1712,1530,986,691
2021-09-10 09:00:52.140,249,630,684,2364,2013,63000,80,33,1712,1530,987,691
2021-09-10 09:00:57.141,249,630,684,2363,2013,63000,81,32,1712,1531,988,692
2021-09-10 09:01:02.152,249,630,684,2363,2013,63500,80,33,1712,1530,988,691
2021-09-10 09:01:07.144,249,630,684,2364,2013,63500,80,32,1712,1530,989,692
2021-09-10 09:01:12.147,249,631,685,2364,2013,63500,80,32,1712,1530,989,692
2021-09-10 09:01:17.178,249,630,685,2364,2013,63500,81,33,1712,1530,991,692
2021-09-10 09:01:22.169,249,630,685,2364,2014,63500,80,32,1712,1530,991,692
2021-09-10 09:01:27.170,249,630,685,2364,2014,63500,80,33,1712,1530,992,692
2021-09-10 09:01:32.171,249,630,684,2364,2013,63500,80,32,1712,1530,993,692
2021-09-10 09:01:37.172,249,630,685,2363,2013,63500,80,32,1712,1530,993,692
2021-09-10 09:01:42.193,249,630,684,2364,2013,63500,80,33,1712,1529,994,692
2021-09-10 09:01:47.195,248,630,685,2363,2013,63500,80,32,1712,1529,995,692
2021-09-10 09:01:52.196,248,631,685,2364,2013,63500,80,32,1712,1529,995,692
2021-09-10 09:01:57.208,249,630,685,2363,2013,63500,80,32,1712,1529,996,692
2021-09-10 09:02:02.179,249,630,685,2364,2013,63500,80,32,1713,1529,997,692
2021-09-10 09:02:07.190,249,630,685,2363,2013,63500,80,32,1713,1529,997,692
2021-09-10 09:02:12.201,248,630,685,2364,2013,63500,80,32,1713,1530,998,692
2021-09-10 09:02:17.202,249,630,685,2364,2013,63500,80,32,1713,1528,999,692
2021-09-10 09:02:22.214,248,630,685,2363,2014,63500,80,32,1713,1529,999,692
2021-09-10 09:02:27.205,248,630,685,2363,2013,63500,80,32,1713,1528,1000,692
2021-09-10 09:02:32.216,248,630,685,2363,2013,63500,80,33,1713,1528,1000,693
2021-09-10 09:02:37.207,248,630,685,2363,2013,63500,81,32,1713,1528,1001,693
2021-09-10 09:02:42.209,248,630,685,2363,2013,63500,80,32,1713,1528,1001,692
2021-09-10 09:02:47.239,247,630,685,2364,2013,63500,80,32,1713,1528,1002,692
2021-09-10 09:02:52.240,247,630,685,2363,2013,63500,80,33,1713,1528,1003,692
2021-09-10 09:02:57.270,247,630,685,2363,2013,63500,80,32,1713,1528,1003,692
2021-09-10 09:03:02.281,247,630,685,2364,2013,63500,80,32,1713,1528,1004,692
2021-09-10 09:03:07.282,247,631,685,2364,2013,63500,80,33,1713,1528,1005,692
2021-09-10 09:03:12.294,247,630,685,2364,2014,63500,80,32,1713,1528,1005,693
2021-09-10 09:03:17.295,247,630,685,2364,2013,63500,81,32,1713,1528,1005,693
2021-09-10 09:03:22.287,247,630,686,2364,2014,63500,80,33,1713,1528,1007,693
2021-09-10 09:03:27.318,247,630,685,2364,2013,63500,80,32,1713,1528,1007,693
2021-09-10 09:03:32.318,247,631,685,2364,2013,63500,80,32,1713,1528,1007,693
2021-09-10 09:03:37.309,247,630,685,2363,2013,64000,80,32,1713,1528,1008,693
2021-09-10 09:03:42.320,247,630,685,2364,2013,64000,80,32,1713,1528,1008,693
2021-09-10 09:03:47.341,247,631,685,2364,2013,64000,80,32,1713,1528,1009,693
2021-09-10 09:03:52.342,247,631,685,2363,2013,64000,80,32,1713,1527,1010,693
2021-09-10 09:03:57.342,247,631,685,2363,2014,64000,80,32,1714,1527,1010,693
2021-09-10 09:04:02.332,247,631,686,2363,2013,64000,80,33,1714,1527,1011,693
2021-09-10 09:04:07.344,247,631,686,2363,2013,64000,80,32,1714,1528,1011,693
2021-09-10 09:04:12.356,246,630,686,2363,2013,64000,80,32,1714,1527,1012,693
2021-09-10 09:04:17.356,247,631,686,2364,2013,64000,80,32,1714,1527,1013,693
2021-09-10 09:04:22.348,246,630,686,2364,2013,64000,80,32,1714,1527,1013,693
2021-09-10 09:04:27.359,246,631,686,2364,2014,64000,81,32,1714,1527,1013,693
2021-09-10 09:04:32.370,246,630,685,2364,2013,64000,80,33,1714,1527,1014,693
2021-09-10 09:04:37.371,247,630,685,2363,2013,64000,80,32,1714,1527,1015,693
2021-09-10 09:04:42.382,246,631,686,2364,2013,64000,80,32,1714,1527,1015,693
2021-09-10 09:04:47.393,246,631,685,2364,2013,64000,80,32,1714,1527,1016,693
2021-09-10 09:04:52.404,246,631,685,2363,2013,64000,80,32,1714,1527,1016,693
2021-09-10 09:04:57.396,246,631,686,2363,2013,64000,80,32,1715,1527,1016,693
2021-09-10 09:05:02.398,246,631,686,2364,2014,64000,80,32,1715,1527,1017,693
2021-09-10 09:05:07.428,246,631,686,2363,2014,64000,80,32,1715,1527,1018,694
2021-09-10 09:05:12.420,245,631,686,2364,2013,64000,80,32,1714,1527,1018,694
2021-09-10 09:05:17.411,245,631,686,2363,2014,64000,80,32,1714,1527,1018,694
2021-09-10 09:05:22.411,246,631,686,2364,2014,64000,80,32,1715,1527,1019,694
2021-09-10 09:05:27.442,245,631,686,2364,2013,64000,80,32,1715,1527,1019,693
2021-09-10 09:05:32.433,245,630,686,2364,2013,64000,80,32,1715,1527,1020,694
2021-09-10 09:05:37.444,245,631,686,2363,2013,64000,80,32,1715,1527,1020,694
2021-09-10 09:05:42.435,245,630,686,2363,2013,64000,80,32,1715,1527,1021,694
2021-09-10 09:05:47.436,245,631,686,2363,2013,64000,80,32,1715,1527,1021,694
2021-09-10 09:05:52.427,245,631,686,2363,2014,64000,81,32,1715,1527,1022,694
2021-09-10 09:05:57.448,245,631,686,2363,2014,64000,80,32,1715,1526,1022,694
2021-09-10 09:06:02.460,245,631,686,2363,2014,64000,80,32,1715,1526,1022,694
2021-09-10 09:06:07.471,245,631,686,2364,2013,64000,80,32,1715,1526,1023,694
2021-09-10 09:06:12.482,245,631,686,2364,2014,64000,80,32,1715,1526,1024,694
2021-09-10 09:06:17.473,245,631,686,2363,2013,64000,80,32,1715,1525,1024,694
2021-09-10 09:06:22.475,245,631,686,2364,2013,64000,80,32,1715,1526,1024,694
2021-09-10 09:06:27.496,245,631,686,2363,2013,64000,80,32,1715,1526,1025,694
2021-09-10 09:06:32.487,245,631,686,2364,2013,64000,80,32,1715,1525,1026,694
2021-09-10 09:06:37.499,245,631,686,2364,2013,64000,80,32,1715,1525,1026,694
2021-09-10 09:06:42.510,245,631,686,2364,2013,64000,81,32,1715,1525,1027,695
2021-09-10 09:06:47.521,245,631,686,2364,2014,64000,80,32,1715,1525,1027,695
2021-09-10 09:06:52.512,245,631,686,2364,2013,64000,80,32,1715,1526,1027,694
2021-09-10 09:06:57.513,245,631,686,2363,2013,64500,80,32,1715,1525,1027,695
2021-09-10 09:07:02.544,245,630,686,2364,2013,64500,80,32,1715,1525,1028,695
2021-09-10 09:07:07.535,245,631,686,2364,2014,64500,80,32,1715,1525,1029,695
2021-09-10 09:07:12.537,245,631,686,2364,2013,64500,80,32,1715,1525,1029,695
2021-09-10 09:07:17.548,244,631,686,2364,2013,64500,81,32,1715,1525,1029,695
2021-09-10 09:07:22.559,245,631,686,2363,2014,64500,80,32,1715,1525,1030,695
2021-09-10 09:07:27.570,245,631,686,2363,2013,64500,81,32,1715,1525,1030,695
2021-09-10 09:07:32.551,245,631,686,2363,2013,64500,80,32,1715,1525,1030,695
2021-09-10 09:07:37.552,244,631,686,2364,2014,64500,80,32,1715,1525,1031,695
2021-09-10 09:07:42.574,244,631,686,2364,2013,64500,80,32,1716,1525,1031,695
2021-09-10 09:07:47.584,245,631,686,2363,2013,64500,80,32,1716,1525,1032,695
2021-09-10 09:07:52.576,244,631,686,2364,2014,64500,80,32,1716,1525,1032,695
2021-09-10 09:07:57.577,244,631,686,2364,2013,64500,81,32,1716,1525,1033,695
2021-09-10 09:08:02.589,244,631,686,2363,2013,64500,80,32,1716,1525,1033,695
2021-09-10 09:08:07.600,244,631,686,2364,2013,64500,80,32,1715,1525,1033,695
2021-09-10 09:08:12.601,244,631,686,2363,2013,64500,80,32,1715,1525,1033,695
2021-09-10 09:08:17.612,244,631,686,2364,2014,64500,80,32,1716,1525,1034,695
2021-09-10 09:08:22.623,244,631,686,2364,2014,64500,80,32,1715,1525,1034,695
2021-09-10 09:08:27.624,244,631,686,2363,2014,64500,80,32,1716,1525,1035,695
2021-09-10 09:08:32.636,244,631,686,2364,2013,64500,80,32,1716,1525,1035,695
2021-09-10 09:08:37.637,244,631,686,2363,2013,64500,80,32,1716,1525,1036,695
2021-09-10 09:08:42.628,244,631,686,2363,2014,64500,80,32,1716,1525,1036,695
2021-09-10 09:08:47.640,244,631,686,2364,2014,64500,80,32,1716,1525,1036,695
2021-09-10 09:08:52.652,244,631,686,2364,2014,64500,80,32,1716,1525,1037,695
2021-09-10 09:08:57.652,244,631,686,2364,2014,64500,81,32,1716,1525,1037,695
2021-09-10 09:09:02.653,244,631,686,2364,2013,64500,80,32,1716,1524,1038,695
2021-09-10 09:09:07.655,244,631,686,2364,2013,64500,80,32,1716,1524,1038,696
2021-09-10 09:09:12.666,244,631,686,2363,2013,64500,80,32,1716,1524,1038,695
2021-09-10 09:09:17.668,244,631,686,2364,2014,64500,80,32,1716,1525,1038,695
2021-09-10 09:09:22.678,244,631,686,2364,2014,64500,81,32,1716,1524,1039,695
2021-09-10 09:09:27.689,244,631,686,2364,2014,64500,80,32,1716,1524,1039,695
2021-09-10 09:09:32.700,244,631,686,2364,2013,64500,80,32,1716,1525,1040,695
2021-09-10 09:09:37.691,244,631,686,2364,2013,64500,80,32,1716,1524,1040,695
